name,word,label
speech_commands/nine/6f9088d7_nohash_0.wav,nine,0
speech_commands/nine/d9ae8983_nohash_1.wav,nine,0
speech_commands/nine/590750e8_nohash_0.wav,nine,0
speech_commands/nine/ff63ab0b_nohash_0.wav,nine,0
speech_commands/nine/67fcdb05_nohash_0.wav,nine,0
speech_commands/nine/229978fd_nohash_4.wav,nine,0
speech_commands/nine/b55a09be_nohash_1.wav,nine,0
speech_commands/nine/20d779bf_nohash_0.wav,nine,0
speech_commands/nine/0474c92a_nohash_1.wav,nine,0
speech_commands/nine/f21893dc_nohash_0.wav,nine,0
speech_commands/nine/4a0e2c16_nohash_1.wav,nine,0
speech_commands/nine/81dc4a94_nohash_2.wav,nine,0
speech_commands/nine/ad63d93c_nohash_0.wav,nine,0
speech_commands/nine/cc2f1a85_nohash_0.wav,nine,0
speech_commands/nine/541e4079_nohash_1.wav,nine,0
speech_commands/nine/d197e3ae_nohash_2.wav,nine,0
speech_commands/nine/e3b64217_nohash_0.wav,nine,0
speech_commands/nine/037c445a_nohash_2.wav,nine,0
speech_commands/nine/65f2531f_nohash_0.wav,nine,0
speech_commands/nine/0132a06d_nohash_0.wav,nine,0
speech_commands/nine/2e73212b_nohash_0.wav,nine,0
speech_commands/nine/46114b4e_nohash_0.wav,nine,0
speech_commands/nine/8c4854bc_nohash_0.wav,nine,0
speech_commands/nine/b6ebe225_nohash_0.wav,nine,0
speech_commands/nine/8d5d076d_nohash_0.wav,nine,0
speech_commands/nine/dfb6450b_nohash_1.wav,nine,0
speech_commands/nine/9a7c1f83_nohash_5.wav,nine,0
speech_commands/nine/299c14b1_nohash_0.wav,nine,0
speech_commands/nine/063d48cf_nohash_0.wav,nine,0
speech_commands/nine/01d22d03_nohash_1.wav,nine,0
speech_commands/nine/f17be97f_nohash_3.wav,nine,0
speech_commands/nine/bdee441c_nohash_4.wav,nine,0
speech_commands/nine/b9f46737_nohash_1.wav,nine,0
speech_commands/nine/9f869f70_nohash_0.wav,nine,0
speech_commands/nine/b4aa9fef_nohash_0.wav,nine,0
speech_commands/nine/3143fdff_nohash_0.wav,nine,0
speech_commands/nine/7257420c_nohash_0.wav,nine,0
speech_commands/nine/19f9c115_nohash_1.wav,nine,0
speech_commands/nine/1eddce1d_nohash_1.wav,nine,0
speech_commands/nine/625fd898_nohash_0.wav,nine,0
speech_commands/nine/28ce0c58_nohash_3.wav,nine,0
speech_commands/nine/5e3b7a84_nohash_0.wav,nine,0
speech_commands/nine/baf01c1f_nohash_0.wav,nine,0
speech_commands/nine/cc3d1613_nohash_1.wav,nine,0
speech_commands/nine/686d030b_nohash_4.wav,nine,0
speech_commands/nine/300384f0_nohash_0.wav,nine,0
speech_commands/nine/15c371c7_nohash_0.wav,nine,0
speech_commands/nine/538e1856_nohash_0.wav,nine,0
speech_commands/nine/3aa6f4e2_nohash_1.wav,nine,0
speech_commands/nine/179a61b7_nohash_3.wav,nine,0
speech_commands/nine/a13e0a74_nohash_0.wav,nine,0
speech_commands/nine/918a2473_nohash_0.wav,nine,0
speech_commands/nine/611d2b50_nohash_3.wav,nine,0
speech_commands/nine/a16b3102_nohash_0.wav,nine,0
speech_commands/nine/1afd49bf_nohash_1.wav,nine,0
speech_commands/nine/f5733968_nohash_1.wav,nine,0
speech_commands/nine/7cbf645a_nohash_0.wav,nine,0
speech_commands/nine/24694eb6_nohash_0.wav,nine,0
speech_commands/nine/b959cd0c_nohash_3.wav,nine,0
speech_commands/nine/122c5aa7_nohash_1.wav,nine,0
speech_commands/nine/ad89eb1e_nohash_0.wav,nine,0
speech_commands/nine/c0c0d87d_nohash_0.wav,nine,0
speech_commands/nine/97f4c236_nohash_2.wav,nine,0
speech_commands/nine/82b99576_nohash_1.wav,nine,0
speech_commands/nine/530306f5_nohash_0.wav,nine,0
speech_commands/nine/a8688b67_nohash_0.wav,nine,0
speech_commands/nine/3b7f817e_nohash_0.wav,nine,0
speech_commands/nine/b4aa9fef_nohash_4.wav,nine,0
speech_commands/nine/b12bef84_nohash_2.wav,nine,0
speech_commands/nine/aff582a1_nohash_3.wav,nine,0
speech_commands/nine/7318280c_nohash_1.wav,nine,0
speech_commands/nine/e53139ad_nohash_3.wav,nine,0
speech_commands/nine/16d41d07_nohash_0.wav,nine,0
speech_commands/nine/3c257192_nohash_4.wav,nine,0
speech_commands/nine/686d030b_nohash_3.wav,nine,0
speech_commands/nine/264f471d_nohash_0.wav,nine,0
speech_commands/nine/edd8bfe3_nohash_0.wav,nine,0
speech_commands/nine/3b8406c0_nohash_0.wav,nine,0
speech_commands/nine/71bf8f48_nohash_3.wav,nine,0
speech_commands/nine/2f0a410b_nohash_1.wav,nine,0
speech_commands/nine/8eb4a1bf_nohash_1.wav,nine,0
speech_commands/nine/ced835d3_nohash_4.wav,nine,0
speech_commands/nine/51055bda_nohash_1.wav,nine,0
speech_commands/nine/3e549219_nohash_0.wav,nine,0
speech_commands/nine/1890e5c3_nohash_0.wav,nine,0
speech_commands/nine/35c8fa78_nohash_1.wav,nine,0
speech_commands/nine/7cfb1618_nohash_0.wav,nine,0
speech_commands/nine/5c39594f_nohash_3.wav,nine,0
speech_commands/nine/2ce7534c_nohash_0.wav,nine,0
speech_commands/nine/61d3e51e_nohash_1.wav,nine,0
speech_commands/nine/f5733968_nohash_2.wav,nine,0
speech_commands/nine/ceaadb24_nohash_0.wav,nine,0
speech_commands/nine/264f471d_nohash_1.wav,nine,0
speech_commands/nine/953fe1ad_nohash_3.wav,nine,0
speech_commands/nine/686d030b_nohash_2.wav,nine,0
speech_commands/nine/7096522d_nohash_0.wav,nine,0
speech_commands/nine/fbe51750_nohash_0.wav,nine,0
speech_commands/nine/53578f4e_nohash_0.wav,nine,0
speech_commands/nine/6727b579_nohash_1.wav,nine,0
speech_commands/nine/76424fa5_nohash_1.wav,nine,0
speech_commands/nine/0f250098_nohash_1.wav,nine,0
speech_commands/nine/ffd2ba2f_nohash_1.wav,nine,0
speech_commands/nine/422d3197_nohash_1.wav,nine,0
speech_commands/nine/5de8f2f0_nohash_0.wav,nine,0
speech_commands/nine/ffd2ba2f_nohash_3.wav,nine,0
speech_commands/nine/4f2ab70c_nohash_1.wav,nine,0
speech_commands/nine/f1d36c53_nohash_0.wav,nine,0
speech_commands/nine/e7ea8b76_nohash_4.wav,nine,0
speech_commands/nine/b3849d6e_nohash_0.wav,nine,0
speech_commands/nine/8012c69d_nohash_2.wav,nine,0
speech_commands/nine/834f03fe_nohash_0.wav,nine,0
speech_commands/nine/97101ef3_nohash_2.wav,nine,0
speech_commands/nine/80fe1dc7_nohash_0.wav,nine,0
speech_commands/nine/951cac20_nohash_0.wav,nine,0
speech_commands/nine/bdee441c_nohash_0.wav,nine,0
speech_commands/nine/9f4098cb_nohash_0.wav,nine,0
speech_commands/nine/8ea22de7_nohash_0.wav,nine,0
speech_commands/nine/c120e80e_nohash_2.wav,nine,0
speech_commands/nine/1ecfb537_nohash_2.wav,nine,0
speech_commands/nine/708b8d51_nohash_0.wav,nine,0
speech_commands/nine/5588c7e6_nohash_0.wav,nine,0
speech_commands/nine/b8b8cb52_nohash_0.wav,nine,0
speech_commands/nine/5a3712c9_nohash_0.wav,nine,0
speech_commands/nine/fbf3dd31_nohash_0.wav,nine,0
speech_commands/nine/36050ef3_nohash_0.wav,nine,0
speech_commands/nine/49f30eed_nohash_1.wav,nine,0
speech_commands/nine/1c3f50ad_nohash_0.wav,nine,0
speech_commands/nine/18c54a68_nohash_1.wav,nine,0
speech_commands/nine/190821dc_nohash_2.wav,nine,0
speech_commands/nine/c948d727_nohash_0.wav,nine,0
speech_commands/nine/d926bb17_nohash_0.wav,nine,0
speech_commands/nine/78884794_nohash_1.wav,nine,0
speech_commands/nine/172dc2b0_nohash_0.wav,nine,0
speech_commands/nine/8f4c551f_nohash_4.wav,nine,0
speech_commands/nine/a7545b9f_nohash_0.wav,nine,0
speech_commands/nine/8ea22de7_nohash_2.wav,nine,0
speech_commands/nine/b9515bf3_nohash_0.wav,nine,0
speech_commands/nine/9a7c1f83_nohash_2.wav,nine,0
speech_commands/nine/8012c69d_nohash_3.wav,nine,0
speech_commands/nine/39dce8cc_nohash_0.wav,nine,0
speech_commands/nine/ccea893d_nohash_0.wav,nine,0
speech_commands/nine/1cec8d71_nohash_0.wav,nine,0
speech_commands/nine/a759efbc_nohash_1.wav,nine,0
speech_commands/nine/3bfd30e6_nohash_1.wav,nine,0
speech_commands/nine/3b853f44_nohash_0.wav,nine,0
speech_commands/nine/152491bc_nohash_1.wav,nine,0
speech_commands/nine/97f4c236_nohash_1.wav,nine,0
speech_commands/nine/37a3cd33_nohash_1.wav,nine,0
speech_commands/nine/a591c2ea_nohash_2.wav,nine,0
speech_commands/nine/1816b768_nohash_2.wav,nine,0
speech_commands/nine/2275edbb_nohash_0.wav,nine,0
speech_commands/nine/10ace7eb_nohash_0.wav,nine,0
speech_commands/nine/981e2a16_nohash_1.wav,nine,0
speech_commands/nine/b0f24c9b_nohash_0.wav,nine,0
speech_commands/nine/b1f8326d_nohash_1.wav,nine,0
speech_commands/nine/c120e80e_nohash_3.wav,nine,0
speech_commands/nine/2df590cd_nohash_0.wav,nine,0
speech_commands/nine/28460a60_nohash_0.wav,nine,0
speech_commands/nine/e0344f60_nohash_0.wav,nine,0
speech_commands/nine/73124b26_nohash_0.wav,nine,0
speech_commands/nine/638548d5_nohash_0.wav,nine,0
speech_commands/nine/7cf14c54_nohash_0.wav,nine,0
speech_commands/nine/0132a06d_nohash_4.wav,nine,0
speech_commands/nine/c08e5058_nohash_1.wav,nine,0
speech_commands/nine/f9bdf10e_nohash_0.wav,nine,0
speech_commands/nine/f4504600_nohash_2.wav,nine,0
speech_commands/nine/9ce7a419_nohash_0.wav,nine,0
speech_commands/nine/84999496_nohash_0.wav,nine,0
speech_commands/nine/9db2bfe9_nohash_1.wav,nine,0
speech_commands/nine/1887fe04_nohash_1.wav,nine,0
speech_commands/nine/bc065a17_nohash_0.wav,nine,0
speech_commands/nine/a24cf51c_nohash_1.wav,nine,0
speech_commands/nine/5628d7b7_nohash_0.wav,nine,0
speech_commands/nine/e3e49931_nohash_0.wav,nine,0
speech_commands/nine/eb3f7d82_nohash_4.wav,nine,0
speech_commands/nine/be7a5b2d_nohash_2.wav,nine,0
speech_commands/nine/c6ee87a7_nohash_2.wav,nine,0
speech_commands/nine/d2f4f431_nohash_2.wav,nine,0
speech_commands/nine/cd7f8c1b_nohash_2.wav,nine,0
speech_commands/nine/aeb99b1c_nohash_0.wav,nine,0
speech_commands/nine/042ea76c_nohash_0.wav,nine,0
speech_commands/nine/68effe85_nohash_0.wav,nine,0
speech_commands/nine/3efef882_nohash_0.wav,nine,0
speech_commands/nine/1b459024_nohash_0.wav,nine,0
speech_commands/nine/98582fee_nohash_0.wav,nine,0
speech_commands/nine/feb1d305_nohash_0.wav,nine,0
speech_commands/nine/1a9afd33_nohash_0.wav,nine,0
speech_commands/nine/ece1a95a_nohash_2.wav,nine,0
speech_commands/nine/2151b09a_nohash_1.wav,nine,0
speech_commands/nine/e53139ad_nohash_2.wav,nine,0
speech_commands/nine/d8ed3745_nohash_1.wav,nine,0
speech_commands/nine/18c54a68_nohash_0.wav,nine,0
speech_commands/nine/1ecfb537_nohash_1.wav,nine,0
speech_commands/nine/7f74626f_nohash_1.wav,nine,0
speech_commands/nine/b9f46737_nohash_5.wav,nine,0
speech_commands/nine/13d7b8c9_nohash_2.wav,nine,0
speech_commands/nine/9785931e_nohash_0.wav,nine,0
speech_commands/nine/982babaf_nohash_1.wav,nine,0
speech_commands/nine/e900b652_nohash_0.wav,nine,0
speech_commands/nine/a1533da4_nohash_2.wav,nine,0
speech_commands/nine/fc2411fe_nohash_0.wav,nine,0
speech_commands/nine/333784b7_nohash_2.wav,nine,0
speech_commands/nine/db7c95b0_nohash_0.wav,nine,0
speech_commands/nine/c7aaad67_nohash_0.wav,nine,0
speech_commands/nine/96c67073_nohash_1.wav,nine,0
speech_commands/nine/9b5815cd_nohash_0.wav,nine,0
speech_commands/nine/19785c4e_nohash_0.wav,nine,0
speech_commands/nine/9acd0254_nohash_1.wav,nine,0
speech_commands/nine/c099668c_nohash_0.wav,nine,0
speech_commands/nine/dff327c5_nohash_1.wav,nine,0
speech_commands/nine/b544d4fd_nohash_0.wav,nine,0
speech_commands/nine/ece1a95a_nohash_1.wav,nine,0
speech_commands/nine/9aa21fa9_nohash_3.wav,nine,0
speech_commands/nine/02746d24_nohash_1.wav,nine,0
speech_commands/nine/439c84f4_nohash_2.wav,nine,0
speech_commands/nine/21832144_nohash_0.wav,nine,0
speech_commands/nine/a8cf01bc_nohash_2.wav,nine,0
speech_commands/nine/3a33d3a4_nohash_0.wav,nine,0
speech_commands/nine/acde7e73_nohash_0.wav,nine,0
speech_commands/nine/c6ca5d01_nohash_0.wav,nine,0
speech_commands/nine/dea820ce_nohash_0.wav,nine,0
speech_commands/nine/af130f12_nohash_0.wav,nine,0
speech_commands/nine/712e4d58_nohash_4.wav,nine,0
speech_commands/nine/dd086776_nohash_0.wav,nine,0
speech_commands/nine/6b889021_nohash_0.wav,nine,0
speech_commands/nine/d312f481_nohash_1.wav,nine,0
speech_commands/nine/37dca74f_nohash_2.wav,nine,0
speech_commands/nine/0c2ca723_nohash_0.wav,nine,0
speech_commands/nine/179a61b7_nohash_0.wav,nine,0
speech_commands/nine/f864cd4a_nohash_1.wav,nine,0
speech_commands/nine/3bc21161_nohash_4.wav,nine,0
speech_commands/nine/617de221_nohash_4.wav,nine,0
speech_commands/nine/a8cf01bc_nohash_0.wav,nine,0
speech_commands/nine/3ae5c04f_nohash_0.wav,nine,0
speech_commands/nine/014f9f65_nohash_2.wav,nine,0
speech_commands/nine/3f2b358d_nohash_1.wav,nine,0
speech_commands/nine/38d78313_nohash_2.wav,nine,0
speech_commands/nine/5fadb538_nohash_3.wav,nine,0
speech_commands/nine/ffa76c4a_nohash_0.wav,nine,0
speech_commands/nine/626e323f_nohash_1.wav,nine,0
speech_commands/nine/f42e234b_nohash_1.wav,nine,0
speech_commands/nine/6e916de8_nohash_0.wav,nine,0
speech_commands/nine/a0a8d759_nohash_1.wav,nine,0
speech_commands/nine/8910e5ef_nohash_0.wav,nine,0
speech_commands/nine/99e6cab8_nohash_0.wav,nine,0
speech_commands/nine/dca2797e_nohash_2.wav,nine,0
speech_commands/nine/d0f7bef5_nohash_0.wav,nine,0
speech_commands/nine/686d030b_nohash_0.wav,nine,0
speech_commands/nine/adb45ef2_nohash_1.wav,nine,0
speech_commands/nine/e96a5020_nohash_0.wav,nine,0
speech_commands/nine/735845ab_nohash_2.wav,nine,0
speech_commands/nine/173e6bbf_nohash_0.wav,nine,0
speech_commands/nine/da584bc0_nohash_1.wav,nine,0
speech_commands/nine/964e8cfd_nohash_2.wav,nine,0
speech_commands/nine/c2d74084_nohash_0.wav,nine,0
speech_commands/nine/76b58705_nohash_0.wav,nine,0
speech_commands/nine/28ce0c58_nohash_2.wav,nine,0
speech_commands/nine/b7a0754f_nohash_3.wav,nine,0
speech_commands/nine/49af4432_nohash_3.wav,nine,0
speech_commands/nine/17f0e206_nohash_0.wav,nine,0
speech_commands/nine/dc75148d_nohash_0.wav,nine,0
speech_commands/nine/4b39347d_nohash_0.wav,nine,0
speech_commands/nine/dea820ce_nohash_2.wav,nine,0
speech_commands/nine/c0e8f5a1_nohash_0.wav,nine,0
speech_commands/nine/e72aa705_nohash_0.wav,nine,0
speech_commands/nine/dd6c6806_nohash_0.wav,nine,0
speech_commands/nine/ecbd8d66_nohash_0.wav,nine,0
speech_commands/nine/73124b26_nohash_1.wav,nine,0
speech_commands/nine/3367cff6_nohash_0.wav,nine,0
speech_commands/nine/2589f361_nohash_0.wav,nine,0
speech_commands/nine/3ae5c04f_nohash_1.wav,nine,0
speech_commands/nine/6205088b_nohash_0.wav,nine,0
speech_commands/nine/cab100c9_nohash_1.wav,nine,0
speech_commands/nine/f6af2457_nohash_1.wav,nine,0
speech_commands/nine/39c13eed_nohash_0.wav,nine,0
speech_commands/nine/b49caed3_nohash_1.wav,nine,0
speech_commands/nine/93ec8b84_nohash_0.wav,nine,0
speech_commands/nine/712e4d58_nohash_1.wav,nine,0
speech_commands/nine/953fe1ad_nohash_4.wav,nine,0
speech_commands/nine/28612180_nohash_0.wav,nine,0
speech_commands/nine/8134f43f_nohash_0.wav,nine,0
speech_commands/nine/7ea032f3_nohash_1.wav,nine,0
speech_commands/nine/43b85b64_nohash_0.wav,nine,0
speech_commands/nine/471a0925_nohash_3.wav,nine,0
speech_commands/nine/129c7d8d_nohash_0.wav,nine,0
speech_commands/nine/13d7b8c9_nohash_0.wav,nine,0
speech_commands/nine/a6d586b7_nohash_3.wav,nine,0
speech_commands/nine/3983ba0d_nohash_1.wav,nine,0
speech_commands/nine/5fb88f4c_nohash_1.wav,nine,0
speech_commands/nine/b1f8326d_nohash_3.wav,nine,0
speech_commands/nine/a8cb6dda_nohash_1.wav,nine,0
speech_commands/nine/c137814b_nohash_1.wav,nine,0
speech_commands/nine/25132942_nohash_0.wav,nine,0
speech_commands/nine/9beccfc8_nohash_0.wav,nine,0
speech_commands/nine/6078eb0d_nohash_1.wav,nine,0
speech_commands/nine/57cb3575_nohash_1.wav,nine,0
speech_commands/nine/fd395b74_nohash_3.wav,nine,0
speech_commands/nine/fc94edb0_nohash_0.wav,nine,0
speech_commands/nine/dbb7723a_nohash_0.wav,nine,0
speech_commands/nine/90b94017_nohash_1.wav,nine,0
speech_commands/nine/df038de4_nohash_0.wav,nine,0
speech_commands/nine/439c84f4_nohash_3.wav,nine,0
speech_commands/nine/becd5a53_nohash_1.wav,nine,0
speech_commands/nine/258f4559_nohash_2.wav,nine,0
speech_commands/nine/72aa7259_nohash_0.wav,nine,0
speech_commands/nine/cf87b736_nohash_0.wav,nine,0
speech_commands/nine/e8e960fd_nohash_0.wav,nine,0
speech_commands/nine/beb49c22_nohash_0.wav,nine,0
speech_commands/nine/f19c1390_nohash_3.wav,nine,0
speech_commands/nine/38d78313_nohash_4.wav,nine,0
speech_commands/nine/cb2929ce_nohash_4.wav,nine,0
speech_commands/nine/f84762e5_nohash_0.wav,nine,0
speech_commands/nine/7d5f87c8_nohash_0.wav,nine,0
speech_commands/nine/ab353673_nohash_0.wav,nine,0
speech_commands/nine/4a1e736b_nohash_2.wav,nine,0
speech_commands/nine/f618568f_nohash_0.wav,nine,0
speech_commands/nine/f4504600_nohash_1.wav,nine,0
speech_commands/nine/c634a189_nohash_1.wav,nine,0
speech_commands/nine/1c45ceb2_nohash_0.wav,nine,0
speech_commands/nine/52e228e9_nohash_0.wav,nine,0
speech_commands/nine/48bfde8e_nohash_0.wav,nine,0
speech_commands/nine/ec74a8a5_nohash_0.wav,nine,0
speech_commands/nine/af405b69_nohash_0.wav,nine,0
speech_commands/nine/de4f7798_nohash_0.wav,nine,0
speech_commands/nine/6ceeb9aa_nohash_0.wav,nine,0
speech_commands/nine/77def3ee_nohash_0.wav,nine,0
speech_commands/nine/34805883_nohash_0.wav,nine,0
speech_commands/nine/37fc5d97_nohash_0.wav,nine,0
speech_commands/nine/7303215d_nohash_1.wav,nine,0
speech_commands/nine/2bdbe5f7_nohash_4.wav,nine,0
speech_commands/nine/f5e44d34_nohash_0.wav,nine,0
speech_commands/nine/c120e80e_nohash_6.wav,nine,0
speech_commands/nine/acfd3bc3_nohash_0.wav,nine,0
speech_commands/nine/6f1ffef6_nohash_0.wav,nine,0
speech_commands/nine/70a00e98_nohash_4.wav,nine,0
speech_commands/nine/c0e8f5a1_nohash_1.wav,nine,0
speech_commands/nine/02e85b60_nohash_1.wav,nine,0
speech_commands/nine/86fa2dcd_nohash_0.wav,nine,0
speech_commands/nine/c4f875a9_nohash_0.wav,nine,0
speech_commands/nine/e41e41f7_nohash_0.wav,nine,0
speech_commands/nine/b7a0754f_nohash_2.wav,nine,0
speech_commands/nine/ec201020_nohash_0.wav,nine,0
speech_commands/nine/9f22307d_nohash_0.wav,nine,0
speech_commands/nine/8c888bbb_nohash_1.wav,nine,0
speech_commands/nine/aef8dcf5_nohash_0.wav,nine,0
speech_commands/nine/b83c1acf_nohash_4.wav,nine,0
speech_commands/nine/b9db6e42_nohash_1.wav,nine,0
speech_commands/nine/c9b653a0_nohash_0.wav,nine,0
speech_commands/nine/9efe5140_nohash_1.wav,nine,0
speech_commands/nine/6f2c6f7e_nohash_1.wav,nine,0
speech_commands/nine/01bb6a2a_nohash_0.wav,nine,0
speech_commands/nine/3c257192_nohash_0.wav,nine,0
speech_commands/nine/d90b4138_nohash_3.wav,nine,0
speech_commands/nine/e53139ad_nohash_4.wav,nine,0
speech_commands/nine/5a9f7324_nohash_0.wav,nine,0
speech_commands/nine/dbb40d24_nohash_0.wav,nine,0
speech_commands/nine/ab5d7179_nohash_4.wav,nine,0
speech_commands/nine/6a861f21_nohash_2.wav,nine,0
speech_commands/nine/953fe1ad_nohash_1.wav,nine,0
speech_commands/nine/2be08ce4_nohash_1.wav,nine,0
speech_commands/nine/01bb6a2a_nohash_3.wav,nine,0
speech_commands/nine/2b3f509b_nohash_0.wav,nine,0
speech_commands/nine/130d9a87_nohash_0.wav,nine,0
speech_commands/nine/a8ee11c7_nohash_3.wav,nine,0
speech_commands/nine/7195ffa6_nohash_0.wav,nine,0
speech_commands/nine/dcc012ec_nohash_0.wav,nine,0
speech_commands/nine/305776dd_nohash_0.wav,nine,0
speech_commands/nine/9886d8bf_nohash_4.wav,nine,0
speech_commands/nine/f953e1af_nohash_1.wav,nine,0
speech_commands/nine/eb609143_nohash_1.wav,nine,0
speech_commands/nine/f8f60f59_nohash_1.wav,nine,0
speech_commands/nine/1b63157b_nohash_0.wav,nine,0
speech_commands/nine/5c39594f_nohash_4.wav,nine,0
speech_commands/nine/ccb1266b_nohash_0.wav,nine,0
speech_commands/nine/ac899eb7_nohash_0.wav,nine,0
speech_commands/nine/76e53db9_nohash_0.wav,nine,0
speech_commands/nine/1746d7b6_nohash_1.wav,nine,0
speech_commands/nine/d0faf7e4_nohash_1.wav,nine,0
speech_commands/nine/215699ff_nohash_0.wav,nine,0
speech_commands/nine/b93528e3_nohash_0.wav,nine,0
speech_commands/nine/095847e4_nohash_0.wav,nine,0
speech_commands/nine/afe0b87d_nohash_0.wav,nine,0
speech_commands/nine/2ce7534c_nohash_1.wav,nine,0
speech_commands/nine/25040e85_nohash_1.wav,nine,0
speech_commands/nine/c1e0e8e3_nohash_1.wav,nine,0
speech_commands/nine/b19f7f5f_nohash_0.wav,nine,0
speech_commands/nine/96ab6565_nohash_2.wav,nine,0
speech_commands/nine/60472d26_nohash_1.wav,nine,0
speech_commands/nine/3e2ba5f7_nohash_1.wav,nine,0
speech_commands/nine/434a267c_nohash_1.wav,nine,0
speech_commands/nine/0e17f595_nohash_0.wav,nine,0
speech_commands/nine/ced835d3_nohash_0.wav,nine,0
speech_commands/nine/11321027_nohash_1.wav,nine,0
speech_commands/nine/ab81c9c8_nohash_0.wav,nine,0
